id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit
826896,1035808,9600,9600,9566.198200115009, 60 months,0.1099,208.68,B,B3,harvey  vogel  mfg.,7 years,MORTGAGE,92000,Verified,2011-08,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=826896,  Borrower added on 07/23/11 > a personality  loan<br/> Borrower added on 07/23/11 > a Personality loan to buy truck<br/>,car,person,550xx,MN,22.93,0,1999-01,760,764,1,65,,12,0,4409,0.204,30,false,0.00,0.00,12269.5400053383,12222.38,9600.00,2669.54,0.0,0.0,0.0,2015-03,3518.1,,2016-05,789,785,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
826973,1035892,2500,2500,2500, 36 months,0.1149,82.43,B,B4,China Ocean Shipping Co.,2 years,MORTGAGE,80000,Not Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=826973,,debt_consolidation,Lowering my rate.,641xx,MO,22.5,1,1992-04,675,679,0,15,109,7,1,13352,0.781,12,false,0.00,0.00,2749.0800756307,2749.08,2500.00,249.08,0.0,0.0,0.0,2012-08,1846.19,,2016-09,709,705,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,false,,,,
826906,1035818,2000,2000,2000, 36 months,0.0542,60.32,A,A1,PEARL CARROLL & ASSOCIATES LLC,10+ years,MORTGAGE,42500,Not Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=826906,,other,PERSONAL LOAN,120xx,NY,12.37,0,1993-01,800,804,1,,,8,0,3340,0.159,21,false,0.00,0.00,2171.5068770401,2171.51,2000.00,171.51,0.0,0.0,0.0,2014-08,67.12,,2014-08,769,765,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
826898,1035810,16000,16000,15975, 36 months,0.1149,527.55,B,B4,Washington Trust Company,< 1 year,RENT,175000,Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=826898,,debt_consolidation,Consolidate Debts,063xx,CT,6.09,0,1980-06,730,734,1,,,5,0,27890,0.843,50,false,0.00,0.00,18553.405561838605,18524.42,16000.00,2553.41,0.0,0.0,0.0,2013-07,6962.14,,2016-09,709,705,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
826893,1035805,10000,10000,9725, 36 months,0.1149,329.72,B,B4,Mitchell  Silberberg & Knupp llp,5 years,RENT,80000,Source Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=826893,"  Borrower added on 07/23/11 > $20k car loan payoff, done.  $10k tax bill payoff, done.  $7k Chase card payoff, done. Citi-card payoff - ongoing.<br/><br/>Cross-country move, closure of my sole-proprietorship, surprise federal tax bill, and a couple of extraordinary expenses left me in a hole.<br/><br/>I've mostly paid them down, just one remaining to tackle.<br/><br/>Would you rather earn the fees, or shall I just give it all to Citi over the next three years?<br/><br/>I've a good stable job with a hundred-year-old firm, and I'm not planning on going anywhere for a while.  This will be my second Lending Club loan, the first is 90% paid as of 7/2011.<br/><br/>Your funding will pay off my $10k Citi Professional card balance in full, and once you're paid, I will be debt-free once again.  Hallelujah.<br/>",debt_consolidation,Credit Card Snowball,900xx,CA,8.49,0,1995-01,720,724,0,,,4,0,11428,0.96,11,false,0.00,0.00,11869.5997363557,11543.19,10000.00,1869.60,0.0,0.0,0.0,2014-08,354.94,,2014-08,729,725,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
825319,1034095,12000,12000,12000, 60 months,0.1199,266.88,B,B5,MJM Industries,3 years,RENT,36000,Source Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=825319,,debt_consolidation,Consolidation,440xx,OH,21.5,0,2001-08,720,724,0,,,8,0,11489,0.435,17,false,0.00,0.00,16012.2069247442,16012.21,12000.00,4012.21,0.0,0.0,0.0,2016-08,266.28,,2016-09,679,675,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
826872,1035783,6000,6000,6000, 36 months,0.0599,182.51,A,A2,VHA,9 years,MORTGAGE,134000,Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=826872,  Borrower added on 07/23/11 > This loan will be used to replace windows in my home. I have excellent credit (never had a late bill) and have every intention of keeping it that way. Thanks for considering my loan.<br/> Borrower added on 07/23/11 > This loan will be used to replace windows in my home. I have excellent credit (never paid a bill late) and strive to keep it that way. Thank you for considering my loan.<br/>,home_improvement,New windows for home,537xx,WI,5.29,0,1993-05,785,789,1,,,9,0,177,0.00,45,false,0.00,0.00,6218.3410234483,6218.34,6000.00,218.34,0.0,0.0,0.0,2012-04,4943.32,,2014-09,759,755,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
826833,1035741,23500,23500,23250, 60 months,0.1349,540.62,C,C2,Claim Jumper (owned by Landrys Inc.),10+ years,MORTGAGE,68000,Source Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=826833,,debt_consolidation,Lower percentage rate,923xx,CA,10.78,0,1998-10,730,734,0,,,5,0,19840,0.719,11,false,0.00,0.00,32436.3800134021,32091.31,23500.00,8936.38,0.0,0.0,0.0,2016-08,539.8,,2016-08,709,705,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
826761,1035656,8400,8400,8150, 36 months,0.1599,295.28,D,D2,"Visa, Inc.",3 years,MORTGAGE,240000,Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=826761,,debt_consolidation,Debt Consolidation,946xx,CA,8.12,1,1998-11,665,669,0,21,,13,0,9563,0.638,27,false,0.00,0.00,8934.8969125788,8668.98,8400.00,534.90,0.0,0.0,0.0,2012-01,7760.33,,2015-01,729,725,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
1056320,1287908,17000,17000,17000, 60 months,0.1864,437.63,E,E1,Dale Technical services,10+ years,MORTGAGE,72000,Not Verified,2011-12,Current,false,https://lendingclub.com/browse/loanDetail.action?loan_id=1056320,  Borrower added on 12/05/11 > This loan will be used to consolidate credit cards<br>,debt_consolidation,consolidation,363xx,AL,14.65,0,2001-04,675,679,1,,,12,0,14545,0.766,23,false,1280.18,1280.18,24930.09,24930.09,15719.81,9210.28,0.0,0.0,0.0,2016-09,437.63,2016-10,2016-09,744,740,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
826662,1035545,16000,16000,15750, 36 months,0.0749,497.63,A,A4,American Diabetes Association,6 years,OWN,72000,Source Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=826662,,debt_consolidation,Debt Consolidation,201xx,VA,25.22,0,2000-03,750,754,0,,,6,0,5372,0.79,39,false,0.00,0.00,17914.5195334386,17634.61,16000.00,1914.52,0.0,0.0,0.0,2014-08,505.09,,2016-02,664,660,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
818370,1026296,4475,4475,4475, 36 months,0.1689,159.31,D,D4,la best,3 years,RENT,13200,Verified,2011-08,Charged Off,false,https://lendingclub.com/browse/loanDetail.action?loan_id=818370,,major_purchase,Major Purchase Loan,907xx,CA,9,0,2001-09,660,664,1,,,2,0,1043,0.745,3,false,0.00,0.00,510.62,510.62,194.00,124.62,0.0,192.0,1.8,2011-10,159.31,,2016-09,519,515,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
825885,1034718,4150,4150,3900, 36 months,0.1839,150.85,E,E2,USD 281: Hill City Grade School,10+ years,MORTGAGE,62000,Source Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=825885,  Borrower added on 07/23/11 > I am looking to consolidate all my bills into one monthly payment. This loan would pay off my credit card and medical bills. My goal is to be completely debt-free within three years and repayment of this loan is a top priority for me. Thank you for your consideration.<br/>,debt_consolidation,Debt Consolidation ,676xx,KS,4.06,1,1997-08,680,684,0,13,89,5,1,989,0.989,15,false,0.00,0.00,5430.3911187586,5103.26,4150.00,1280.39,0.0,0.0,0.0,2014-08,157.84,,2015-11,589,585,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,false,,,,
826578,1035456,14400,14400,14375, 60 months,0.1839,368.73,E,E2,Colony Acquisition Corp,6 years,RENT,73923,Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=826578,,credit_card,Credit Card Loan,331xx,FL,14.92,1,1995-11,675,679,3,18,117,15,1,8830,0.768,40,false,0.00,0.00,22123.53814299,22085.13,14400.00,7723.54,0.0,0.0,0.0,2016-08,368.46,,2016-09,729,725,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,false,,,,
826293,1035159,13475,13475,12025, 60 months,0.1649,331.21,D,D3,ManTech International corp,2 years,MORTGAGE,31200,Verified,2011-08,Charged Off,false,https://lendingclub.com/browse/loanDetail.action?loan_id=826293,,debt_consolidation,Debt Free Veteran,765xx,TX,23.23,0,2005-08,690,694,3,45,,9,0,5831,0.47,17,false,0.00,0.00,4012.41,3579.36,1549.24,1753.00,16.509501524693,693.67,6.62,2012-06,331.21,,2016-09,664,660,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
826564,1035442,12200,12200,12200, 60 months,0.1199,271.33,B,B5,"ShopIgniter, Inc",1 year,RENT,54000,Source Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=826564,"  Borrower added on 07/22/11 > This is for the refinancing of both 1st Financial Bank USA platinum cards. Last year they maxed out the APR's on both cards to 29.9% (from 16%-19%) and just recently added annual fees of $55. This was not a result of any penalty, I've always paid on time.<br/><br/>The payment for this loan would be less than the currenty combined minimum payment for both cards ($323). <br/><br/>I have used LendingClub for a past loan and had a great experience.<br/><br/>I am progressing financially, paying off debt and saving up money for a down payment for a house someday soon.<br/>",credit_card,1FBUSA Credit Card Refinance,972xx,OR,16.2,0,2004-10,715,719,0,,,6,0,13083,0.667,9,false,0.00,0.00,15873.0599970575,15873.06,12200.00,3673.06,0.0,0.0,0.0,2015-02,4758.68,,2016-03,759,755,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
821790,1030175,12000,12000,12000, 36 months,0.1199,398.52,B,B5,mercy mount shasta,9 years,MORTGAGE,95000,Source Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=821790,  Borrower added on 07/25/11 > Pay high interest loan such as auto and store cards off and close accounts to get better management of monthly bills. Into one payment<br/>,major_purchase,"boat, credit",960xx,CA,14.99,0,1996-01,700,704,1,72,,16,0,5259,0.358,26,false,0.00,0.00,14346.4790509533,14346.48,12000.00,2346.48,0.0,0.0,0.0,2014-08,400.22,,2016-09,699,695,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
824609,1033342,20000,20000,20000, 60 months,0.2211,553.63,G,G1,Guild Mortgage,3 years,MORTGAGE,67000,Source Verified,2011-08,Charged Off,false,https://lendingclub.com/browse/loanDetail.action?loan_id=824609,"  Borrower added on 07/22/11 > I have always kept my debt obligations current and paid on time this will help me pay off my debt and have a better cash flow, my job s very stable<br/>",debt_consolidation,Get out of debt,930xx,CA,20.22,0,1997-03,660,664,2,,,13,0,20043,0.67,20,false,0.00,0.00,11070.599999999999,11070.60,4422.30,6635.30,0.0,13.0,0.0,2013-04,553.63,,2016-09,614,610,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
821305,1029638,21000,21000,20725, 60 months,0.1149,461.74,B,B4,san diego theatres,10+ years,MORTGAGE,85000,Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=821305,,major_purchase,viola purchase,919xx,CA,6,0,1990-11,755,759,0,,,21,0,3064,0.026,45,false,0.00,0.00,21228.750338465397,20950.76,21000.00,228.75,0.0,0.0,0.0,2012-01,307.93,,2012-01,774,770,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
826555,1035432,20000,20000,19958.87111423761, 36 months,0.1099,654.68,B,B3,DEBORAH COOPER NEWLAND DDS,10+ years,RENT,60000,Verified,2011-08,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=826555,"  Borrower added on 07/23/11 > $708.00 rent, electric $80.00, medical ins $435.00, auto ins $120.00- credit card discover, 12100.00 (I pay 300.00 tp 500.00 whatever I can manage), discover personal loan $523.63 per mo. should be paid in full in December, HSBC credit card 1350.00 rate 23.99. Target Bank $709.00. I paln to pay-off all credit card accounts so I can manage my spending and be able to breathe easier with the current economy. I am afraid if I donot I could be in trouble.<br/>",debt_consolidation,Debt Consolidation Loan,770xx,TX,17.26,1,1983-01,740,744,1,23,,9,0,14656,0.238,15,false,0.00,0.00,23568.4644631764,23517.81,20000.00,3568.46,0.0,0.0,0.0,2014-08,680.96,,2014-08,850,845,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
1068484,1302879,6000,6000,6000, 36 months,0.1349,203.59,C,C1,Edward Jones,5 years,RENT,50000,Not Verified,2011-12,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=1068484,,debt_consolidation,Consolidate,860xx,AZ,15.38,0,2004-03,690,694,1,,,6,0,15191,0.915,7,false,0.00,0.00,7328.9200021267,7328.92,6000.00,1328.92,0.0,0.0,0.0,2015-01,214.39,,2014-12,704,700,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
1056090,1287665,21000,21000,21000, 60 months,0.1171,464.07,B,B3,WilmerHale,2 years,RENT,75000,Verified,2011-12,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=1056090,"  Borrower added on 12/05/11 > I will use this loan to consolidate my credit card debt. I will cancel my credit cards as soon as they are paid off. Thanks!<br><br> Borrower added on 12/05/11 > My job is stable; I have been employed at my firm for two years. I joined my current firm after three years at another organization. Prior to that, I was in graduate school earning my master's degree. This summer, I created a strict monthly budget to get my finances in order. After eliminating my credit card debt, my long-term financial goal is to save up enough money for a downpayment on a house.<br>",credit_card,Credit Card Re-Financing,021xx,MA,8.88,0,1999-11,745,749,0,,,6,0,12076,0.827,21,false,0.00,0.00,25569.9426766404,25569.94,21000.00,4569.94,0.0,0.0,0.0,2014-07,10161.21,,2015-07,734,730,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
826532,1035407,7500,7500,7500, 36 months,0.0999,241.97,B,B1,cablevision,6 years,RENT,46800,Not Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=826532,,medical,Medical Loan,070xx,NJ,12.46,0,2004-10,705,709,0,,,9,0,8635,0.604,12,false,0.00,0.00,7957.0582844781,7957.06,7500.00,457.06,0.0,0.0,0.0,2012-04,6266.46,,2015-11,619,615,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
826517,1035391,14525,14525,14525, 36 months,0.1099,475.47,B,B3,Wake Forest University,1 year,RENT,60000,Source Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=826517,,debt_consolidation,Consolidation Loan,271xx,NC,26.46,0,2000-04,740,744,0,,,3,0,28542,0.765,11,false,0.00,0.00,17116.5418139237,17116.54,14525.00,2591.54,0.0,0.0,0.0,2014-08,490.92,,2014-08,754,750,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
826509,1035384,3000,3000,2975, 36 months,0.1929,110.41,E,E4,New york community bank,4 years,RENT,30000,Source Verified,2011-07,Charged Off,false,https://lendingclub.com/browse/loanDetail.action?loan_id=826509,,moving,moving,103xx,NY,2.48,0,2006-12,670,674,1,,,3,0,3145,0.953,3,false,0.00,0.00,2823.21,2799.69,1779.76,869.73,0.0,173.72,1.7372000011,2013-09,111.18,,2016-09,499,0,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
826478,1035353,2500,2500,2500, 36 months,0.1562,87.43,D,D1,BNY Mellon,8 years,RENT,41500,Not Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=826478,"  Borrower added on 07/22/11 > I have an unexpected extensive dental procedure coming up in August that will not be fully covered by my insurance.  I would like to use the loan to pay off my portion of the procedures, and then I can make the monthly loan payments.<br/>",medical,Medical Loan,130xx,NY,14.69,0,1987-01,705,709,2,42,,4,0,497,0.994,10,false,0.00,0.00,3147.219720177699,3147.22,2500.00,647.22,0.0,0.0,0.0,2014-08,92.89,,2015-12,594,590,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
826458,1035333,5050,5050,5050, 36 months,0.1689,179.77,D,D4,Capital District OPWDD,8 years,RENT,40000,Source Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=826458,,vacation,GOING HOME,128xx,NY,5.88,0,2007-12,665,669,3,,,5,0,5598,0.80,5,false,0.00,0.00,6420.6802533909,6420.68,5050.00,1370.68,0.0,0.0,0.0,2014-02,1225.04,,2014-02,629,625,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
826432,1035304,8000,8000,7700, 36 months,0.1099,261.88,B,B3,Musashi Auto Parts,7 years,MORTGAGE,60000,Not Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=826432,  Borrower added on 07/24/11 > Looking to do some home improvement items around the house to make it look better and to have more efficient energy savings.  A couple items we are looking to update are the windows (Energy Star) and update the siding around the house.  Thank you in advance.<br/> Borrower added on 07/24/11 > Looking to do some home improvement items around the house to make it look better and to have more efficient energy savings.  A couple items we are looking to update are the windows (Energy Star) and update the siding around the house.  Thank you in advance.<br/>,home_improvement,Home Improvement Loan,490xx,MI,23.98,0,2003-02,695,699,0,,,10,0,9261,0.622,16,false,0.00,0.00,8910.2299205126,8576.10,8000.00,910.23,0.0,0.0,0.0,2012-11,5253.32,,2012-11,754,750,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
813146,1020571,9000,9000,9000, 36 months,0.0699,277.86,A,A3,Blue Cross Blue Shield of KC ,3 years,MORTGAGE,42000,Not Verified,2011-08,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=813146,"  Borrower added on 07/28/11 > Will use to pay off credit card bills, and update 14 year old kitchen. Stable employment 14+ years. Thank you in advance for investing in this loan.<br/>null",home_improvement,Home improvement and debt consolidation,640xx,MO,15.5,0,2001-03,755,759,1,,,7,0,4042,0.444,25,false,0.00,0.00,9997.8547139453,9997.85,9000.00,997.85,0.0,0.0,0.0,2014-06,836.69,,2014-06,709,705,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
826386,1035256,24250,24250,23975, 60 months,0.1299,551.64,C,C1,United States Postal Service,10+ years,MORTGAGE,62544,Verified,2011-08,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=826386,,credit_card,Credit Card Loan,923xx,CA,12.97,0,1997-06,735,739,0,,,9,0,29841,0.417,32,false,0.00,0.00,26730.0744802575,26426.95,24250.00,2480.07,0.0,0.0,0.0,2012-06,21773.85,,2012-06,719,715,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
826400,1035270,3000,3000,3000, 60 months,0.1149,65.97,B,B4,,n/a,RENT,15000,Verified,2011-08,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=826400,,other,Debt Consolidation,606xx,IL,8.56,0,2003-03,765,769,1,,,6,0,2441,0.325,37,false,0.00,0.00,3759.671366780599,3759.67,3000.00,759.67,0.0,0.0,0.0,2014-07,1472.45,,2014-06,584,580,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
824910,1033667,10000,10000,9750, 36 months,0.2099,376.7,F,F3,Albemarle Hospital,2 years,MORTGAGE,120000,Not Verified,2011-07,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=824910,,credit_card,Credit Refinance Loan,279xx,NC,22.36,0,2001-11,670,674,0,41,,39,0,5392,0.675,51,false,0.00,0.00,12656.3763851253,12339.97,10000.00,2656.38,0.0,0.0,0.0,2013-03,5882.31,,2016-09,634,630,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
1056273,1287858,17475,16175,16175, 60 months,0.1727,404.35,D,D3,MTA,10+ years,RENT,56000,Verified,2011-12,Charged Off,false,https://lendingclub.com/browse/loanDetail.action?loan_id=1056273,  Borrower added on 12/05/11 > Loan<br><br> Borrower added on 12/05/11 > Thank you!<br>,other,personal loan,890xx,NV,24.84,0,2000-04,695,699,2,,,11,0,15133,0.688,27,false,0.00,0.00,12457.55,12457.55,5459.21,5477.76,0.0,1520.58,15.2058000015,2014-05,448.83,,2016-09,499,0,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
